instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs/inst_test/instancias/n_1000_1,300,10,10,20,0.2000,12,9999827461,9999822909,122
docs/inst_test/instancias/n_1000_1,300,10,10,20,0.3000,202,9999887049,9999883486,91
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.1000,4,9998296816,9998292965,82
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.2000,12,9999827461,9999822909,76
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.2000,4,9999887084,9999883400,80
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.1000,202,9997297340,9997292710,89
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.3000,4,9999887081,9999883504,66
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.1000,12,9998297366,9998292698,108
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.2000,202,9999886938,9999883405,94
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.3000,12,9999946166,9999943966,61
docs/inst_test/instancias/n_1000_1,300,10,15,5,0.3000,202,9999887049,9999883486,73
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.2000,4,9999357296,9999353185,76
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.1000,202,9996297269,9996292641,78
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.1000,4,9997297326,9997292698,85
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.2000,202,9997886879,9997883264,69
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.1000,12,9996297329,9996292638,95
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.2000,12,9999827461,9999822909,89
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.3000,12,9998416536,9998413562,68
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.3000,4,9999886810,9999883434,93
docs/inst_test/instancias/n_1000_1,300,10,15,10,0.3000,202,9999887049,9999883486,70
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.2000,4,9999357296,9999353185,109
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.1000,4,9995297223,9995292560,137
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.1000,202,9996297269,9996292641,137
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.2000,12,9999827461,9999822909,121
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.1000,12,9996297294,9996292549,141
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.2000,202,9996357003,9996352914,128
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.3000,4,9995356982,9995352887,134
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.3000,12,9995416287,9995413420,126
docs/inst_test/instancias/n_1000_1,300,10,15,20,0.3000,202,9999887049,9999883486,80
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.2000,4,9999887084,9999883400,65
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.1000,4,9998296816,9998292965,78
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.1000,12,9998297366,9998292698,82
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.1000,202,9997297340,9997292710,96
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.2000,12,9999827461,9999822909,95
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.2000,202,9999886938,9999883405,78
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.3000,12,9999946166,9999943966,64
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.3000,4,9999887081,9999883504,79
docs/inst_test/instancias/n_1000_1,300,15,7,5,0.3000,202,9999887049,9999883486,75
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.1000,4,9997297326,9997292698,95
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.1000,12,9996297329,9996292638,88
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.1000,202,9996297269,9996292641,77
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.2000,4,9999357296,9999353185,68
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.2000,12,9999827461,9999822909,79
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.3000,12,9998416536,9998413562,57
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.2000,202,9997886879,9997883264,80
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.3000,4,9999886810,9999883434,79
docs/inst_test/instancias/n_1000_1,300,15,7,10,0.3000,202,9999887049,9999883486,58
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.1000,4,9995297223,9995292560,79
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.1000,12,9996297294,9996292549,87
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.2000,4,9999357296,9999353185,64
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.1000,202,9996297269,9996292641,78
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.3000,4,9995356982,9995352887,68
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.2000,12,9999827461,9999822909,83
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.2000,202,9996357003,9996352914,76
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.3000,12,9995416287,9995413420,62
docs/inst_test/instancias/n_1000_1,300,15,7,20,0.3000,202,9999887049,9999883486,80
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.1000,4,9998296816,9998292965,87
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.2000,4,9999887084,9999883400,73
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.1000,202,9997297340,9997292710,91
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.1000,12,9998297366,9998292698,93
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.2000,12,9999827461,9999822909,77
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.3000,4,9999887081,9999883504,77
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.2000,202,9999886938,9999883405,92
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.3000,12,9999946166,9999943966,70
docs/inst_test/instancias/n_1000_1,300,15,10,5,0.3000,202,9999887049,9999883486,65
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.2000,4,9999357296,9999353185,68
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.2000,12,9999827461,9999822909,67
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.1000,4,9997297326,9997292698,84
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.1000,12,9996297329,9996292638,85
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.1000,202,9996297269,9996292641,84
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.2000,202,9997886879,9997883264,72
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.3000,4,9999886810,9999883434,72
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.3000,12,9998416536,9998413562,67
docs/inst_test/instancias/n_1000_1,300,15,10,10,0.3000,202,9999887049,9999883486,58
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.1000,4,9995297223,9995292560,72
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.1000,202,9996297269,9996292641,74
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.2000,4,9999357296,9999353185,74
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.2000,12,9999827461,9999822909,81
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.1000,12,9996297294,9996292549,94
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.3000,12,9995416287,9995413420,54
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.3000,4,9995356982,9995352887,63
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.2000,202,9996357003,9996352914,83
docs/inst_test/instancias/n_1000_1,300,15,10,20,0.3000,202,9999887049,9999883486,64
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.1000,12,9998297366,9998292698,87
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.1000,202,9997297340,9997292710,81
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.1000,4,9998296816,9998292965,100
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.2000,12,9999827461,9999822909,73
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.2000,202,9999886938,9999883405,72
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.3000,4,9999887081,9999883504,65
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.2000,4,9999887084,9999883400,95
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.3000,12,9999946166,9999943966,67
docs/inst_test/instancias/n_1000_1,300,15,15,5,0.3000,202,9999887049,9999883486,77
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.1000,202,9996297269,9996292641,66
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.2000,4,9999357296,9999353185,67
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.2000,202,9997886879,9997883264,68
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.2000,12,9999827461,9999822909,74
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.3000,4,9999886810,9999883434,60
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.1000,12,9996297329,9996292638,86
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.1000,4,9997297326,9997292698,93
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.3000,12,9998416536,9998413562,58
docs/inst_test/instancias/n_1000_1,300,15,15,10,0.3000,202,9999887049,9999883486,62
