instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.1000,202,9999251638,9999242702,56
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.1000,12,9999251725,9999242689,61
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.2000,12,9999245272,9999239015,56
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.3000,4,9999245365,9999239112,50
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.2000,202,9999245303,9999239002,51
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.3000,12,9999245299,9999239131,49
docs\inst_test\instancias\n_1000_5,300,10,10,5,0.3000,202,9999245270,9999239274,49
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.1000,4,9999251743,9999242989,52
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.1000,12,9999251732,9999243190,54
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.2000,4,9998466244,9998458877,51
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.1000,202,9999251530,9999242508,57
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.3000,4,9999245283,9999239143,48
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.2000,202,9999245303,9999239002,50
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.2000,12,9997687026,9997679224,53
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.3000,202,9999245270,9999239274,47
docs\inst_test\instancias\n_1000_5,300,10,10,10,0.3000,12,9999245299,9999239131,53
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.1000,4,9999251672,9999242295,51
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.1000,202,9999251530,9999242508,51
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.1000,12,9999251666,9999243005,57
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.2000,12,9997687026,9997679224,57
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.3000,4,9998466184,9998458879,48
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.3000,12,9998466245,9998459419,47
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.2000,4,9998466244,9998458877,62
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.3000,202,9998466131,9998459106,48
docs\inst_test\instancias\n_1000_5,300,10,10,20,0.2000,202,9998466146,9998458846,66
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.1000,4,9999251672,9999242295,58
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.1000,12,9999251725,9999242689,56
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.2000,12,9999245272,9999239015,51
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.2000,202,9999245303,9999239002,51
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.1000,202,9999251638,9999242702,57
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.3000,12,9999245299,9999239131,50
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.3000,4,9999245365,9999239112,53
docs\inst_test\instancias\n_1000_5,300,10,15,5,0.3000,202,9999245270,9999239274,52
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.1000,4,9999251743,9999242989,52
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.2000,4,9998466244,9998458877,49
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.1000,12,9999251732,9999243190,51
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.1000,202,9999251530,9999242508,52
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.2000,12,9997687026,9997679224,51
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.3000,4,9999245283,9999239143,47
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.2000,202,9999245303,9999239002,49
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.3000,202,9999245270,9999239274,49
docs\inst_test\instancias\n_1000_5,300,10,15,10,0.3000,12,9999245299,9999239131,53
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.1000,12,9999251666,9999243005,51
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.1000,4,9999251672,9999242295,51
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.2000,4,9998466244,9998458877,48
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.1000,202,9999251530,9999242508,51
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.2000,202,9998466146,9998458846,51
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.2000,12,9997687026,9997679224,52
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.3000,4,9998466184,9998458879,48
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.3000,12,9998466245,9998459419,47
docs\inst_test\instancias\n_1000_5,300,10,15,20,0.3000,202,9998466131,9998459106,50
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.1000,202,9999251638,9999242702,56
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.1000,4,9999251672,9999242295,61
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.1000,12,9999251725,9999242689,66
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.2000,12,9999245272,9999239015,64
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.2000,202,9999245303,9999239002,51
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.3000,4,9999245365,9999239112,65
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.3000,12,9999245299,9999239131,50
docs\inst_test\instancias\n_1000_5,300,15,7,5,0.3000,202,9999245270,9999239274,50
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.1000,4,9999251743,9999242989,52
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.1000,12,9999251732,9999243190,51
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.2000,4,9998466244,9998458877,49
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.1000,202,9999251530,9999242508,57
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.2000,12,9997687026,9997679224,54
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.2000,202,9999245303,9999239002,49
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.3000,4,9999245283,9999239143,48
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.3000,202,9999245270,9999239274,48
docs\inst_test\instancias\n_1000_5,300,15,7,10,0.3000,12,9999245299,9999239131,50
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.1000,4,9999251672,9999242295,51
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.2000,4,9998466244,9998458877,47
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.1000,12,9999251666,9999243005,57
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.1000,202,9999251530,9999242508,53
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.2000,12,9997687026,9997679224,57
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.2000,202,9998466146,9998458846,51
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.3000,4,9998466184,9998458879,47
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.3000,12,9998466245,9998459419,49
docs\inst_test\instancias\n_1000_5,300,15,7,20,0.3000,202,9998466131,9998459106,46
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.1000,4,9999251672,9999242295,56
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.1000,12,9999251725,9999242689,58
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.1000,202,9999251638,9999242702,56
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.2000,12,9999245272,9999239015,56
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.3000,4,9999245365,9999239112,49
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.3000,12,9999245299,9999239131,51
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.2000,202,9999245303,9999239002,55
docs\inst_test\instancias\n_1000_5,300,15,10,5,0.3000,202,9999245270,9999239274,50
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.1000,12,9999251732,9999243190,52
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.1000,4,9999251743,9999242989,52
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.1000,202,9999251530,9999242508,53
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.2000,12,9997687026,9997679224,50
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.2000,202,9999245303,9999239002,50
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.3000,4,9999245283,9999239143,52
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.3000,12,9999245299,9999239131,47
docs\inst_test\instancias\n_1000_5,300,15,10,10,0.3000,202,9999245270,9999239274,47
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.1000,4,9999251672,9999242295,53
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.1000,12,9999251666,9999243005,50
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.2000,4,9998466244,9998458877,48
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.1000,202,9999251530,9999242508,51
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.2000,202,9998466146,9998458846,49
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.2000,12,9997687026,9997679224,53
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.3000,4,9998466184,9998458879,48
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.3000,12,9998466245,9998459419,47
docs\inst_test\instancias\n_1000_5,300,15,10,20,0.3000,202,9998466131,9998459106,50
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.1000,4,9999251672,9999242295,59
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.1000,12,9999251725,9999242689,55
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.1000,202,9999251638,9999242702,57
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.2000,4,9998466244,9998458877,55
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.2000,12,9999245272,9999239015,57
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.2000,202,9999245303,9999239002,51
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.3000,4,9999245365,9999239112,49
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.3000,12,9999245299,9999239131,51
docs\inst_test\instancias\n_1000_5,300,15,15,5,0.3000,202,9999245270,9999239274,51
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.1000,4,9999251743,9999242989,54
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.1000,12,9999251732,9999243190,53
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.2000,4,9998466244,9998458877,51
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.1000,202,9999251530,9999242508,56
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.2000,12,9997687026,9997679224,50
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.2000,202,9999245303,9999239002,50
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.3000,4,9999245283,9999239143,49
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.3000,12,9999245299,9999239131,47
docs\inst_test\instancias\n_1000_5,300,15,15,10,0.3000,202,9999245270,9999239274,47
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.1000,4,9999251672,9999242295,52
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.1000,12,9999251666,9999243005,49
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.2000,4,9998466244,9998458877,47
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.1000,202,9999251530,9999242508,51
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.2000,12,9997687026,9997679224,50
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.2000,202,9998466146,9998458846,48
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.3000,4,9998466184,9998458879,47
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.3000,12,9998466245,9998459419,46
docs\inst_test\instancias\n_1000_5,300,15,15,20,0.3000,202,9998466131,9998459106,46
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.1000,4,9999251672,9999242295,56
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.1000,12,9999251725,9999242689,55
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.1000,202,9999251638,9999242702,62
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.2000,12,9999245272,9999239015,59
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.2000,202,9999245303,9999239002,51
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.3000,4,9999245365,9999239112,50
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.3000,12,9999245299,9999239131,51
docs\inst_test\instancias\n_1000_5,300,20,7,5,0.3000,202,9999245270,9999239274,51
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.1000,4,9999251743,9999242989,52
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.1000,12,9999251732,9999243190,53
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.1000,202,9999251530,9999242508,53
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.2000,4,9998466244,9998458877,49
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.2000,12,9997687026,9997679224,51
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.3000,4,9999245283,9999239143,47
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.2000,202,9999245303,9999239002,58
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.3000,12,9999245299,9999239131,48
docs\inst_test\instancias\n_1000_5,300,20,7,10,0.3000,202,9999245270,9999239274,47
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.1000,4,9999251672,9999242295,51
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.1000,12,9999251666,9999243005,51
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.1000,202,9999251530,9999242508,54
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.2000,4,9998466244,9998458877,48
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.2000,12,9997687026,9997679224,49
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.2000,202,9998466146,9998458846,53
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.3000,4,9998466184,9998458879,47
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.3000,12,9998466245,9998459419,48
docs\inst_test\instancias\n_1000_5,300,20,7,20,0.3000,202,9998466131,9998459106,50
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.1000,4,9999251672,9999242295,55
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.1000,12,9999251725,9999242689,55
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.1000,202,9999251638,9999242702,55
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.2000,12,9999245272,9999239015,53
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.3000,4,9999245365,9999239112,49
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.2000,202,9999245303,9999239002,53
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.3000,12,9999245299,9999239131,49
docs\inst_test\instancias\n_1000_5,300,20,10,5,0.3000,202,9999245270,9999239274,50
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.1000,4,9999251743,9999242989,54
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.1000,12,9999251732,9999243190,55
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.1000,202,9999251530,9999242508,52
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.2000,4,9998466244,9998458877,51
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.2000,12,9997687026,9997679224,51
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.2000,202,9999245303,9999239002,50
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.3000,4,9999245283,9999239143,48
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.3000,12,9999245299,9999239131,48
docs\inst_test\instancias\n_1000_5,300,20,10,10,0.3000,202,9999245270,9999239274,52
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.1000,4,9999251672,9999242295,51
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.1000,12,9999251666,9999243005,53
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.2000,4,9998466244,9998458877,47
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.2000,12,9997687026,9997679224,49
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.1000,202,9999251530,9999242508,53
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.2000,202,9998466146,9998458846,51
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.3000,4,9998466184,9998458879,49
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.3000,202,9998466131,9998459106,47
docs\inst_test\instancias\n_1000_5,300,20,10,20,0.3000,12,9998466245,9998459419,49
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.1000,4,9999251672,9999242295,56
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.1000,12,9999251725,9999242689,56
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.2000,4,9998466244,9998458877,52
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.1000,202,9999251638,9999242702,56
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.2000,12,9999245272,9999239015,55
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.2000,202,9999245303,9999239002,51
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.3000,4,9999245365,9999239112,50
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.3000,12,9999245299,9999239131,54
docs\inst_test\instancias\n_1000_5,300,20,15,5,0.3000,202,9999245270,9999239274,50
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.1000,12,9999251732,9999243190,52
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.1000,4,9999251743,9999242989,55
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.1000,202,9999251530,9999242508,54
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.2000,4,9998466244,9998458877,50
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.2000,12,9997687026,9997679224,60
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.2000,202,9999245303,9999239002,49
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.3000,4,9999245283,9999239143,48
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.3000,12,9999245299,9999239131,47
docs\inst_test\instancias\n_1000_5,300,20,15,10,0.3000,202,9999245270,9999239274,47
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.1000,12,9999251666,9999243005,51
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.1000,202,9999251530,9999242508,50
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.1000,4,9999251672,9999242295,56
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.2000,4,9998466244,9998458877,48
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.2000,202,9998466146,9998458846,48
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.2000,12,9997687026,9997679224,53
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.3000,12,9998466245,9998459419,47
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.3000,4,9998466184,9998458879,53
docs\inst_test\instancias\n_1000_5,300,20,15,20,0.3000,202,9998466131,9998459106,47
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.1000,4,9999251723,9999242765,93
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.1000,12,9999251725,9999242689,94
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.1000,202,9999251638,9999242702,96
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.2000,12,9999245331,9999239174,86
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.2000,4,9999245325,9999239426,92
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.2000,202,9999245305,9999238921,86
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.3000,4,9999245365,9999239112,84
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.3000,12,9999245299,9999239131,87
docs\inst_test\instancias\n_1000_5,500,10,7,5,0.3000,202,9999245333,9999238896,85
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.1000,4,9999251743,9999242989,88
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.1000,12,9999251732,9999243190,86
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.2000,4,9998466244,9998458877,80
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.1000,202,9999251638,9999242702,87
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.2000,12,9999245303,9999239138,83
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.3000,4,9999245365,9999239112,80
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.2000,202,9999245303,9999239002,89
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.3000,12,9999245331,9999239018,81
docs\inst_test\instancias\n_1000_5,500,10,7,10,0.3000,202,9999245317,9999239015,78
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.1000,4,9999251743,9999242989,85
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.1000,12,9999251732,9999243190,86
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.1000,202,9999251530,9999242508,87
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.2000,4,9998466244,9998458877,82
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.2000,202,9998466146,9998458846,81
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.2000,12,9997687026,9997679224,89
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.3000,4,9999245283,9999239143,78
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.3000,12,9999245299,9999239131,77
docs\inst_test\instancias\n_1000_5,500,10,7,20,0.3000,202,9999245270,9999239274,78
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.1000,4,9999251723,9999242765,94
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.2000,4,9999245325,9999239426,85
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.1000,12,9999251725,9999242689,95
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.1000,202,9999251638,9999242702,95
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.2000,12,9999245331,9999239174,87
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.2000,202,9999245305,9999238921,85
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.3000,4,9999245365,9999239112,88
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.3000,12,9999245299,9999239131,86
docs\inst_test\instancias\n_1000_5,500,10,10,5,0.3000,202,9999245333,9999238896,84
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.1000,4,9999251743,9999242989,88
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.1000,12,9999251732,9999243190,86
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.1000,202,9999251638,9999242702,91
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.2000,4,9998466244,9998458877,86
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.2000,12,9999245303,9999239138,83
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.2000,202,9999245303,9999239002,80
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.3000,4,9999245365,9999239112,86
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.3000,12,9999245331,9999239018,79
docs\inst_test\instancias\n_1000_5,500,10,10,10,0.3000,202,9999245317,9999239015,89
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.1000,12,9999251732,9999243190,83
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.1000,4,9999251743,9999242989,95
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.1000,202,9999251530,9999242508,89
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.2000,4,9998466244,9998458877,78
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.2000,12,9997687026,9997679224,82
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.2000,202,9998466146,9998458846,79
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.3000,4,9999245283,9999239143,78
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.3000,202,9999245270,9999239274,76
docs\inst_test\instancias\n_1000_5,500,10,10,20,0.3000,12,9999245299,9999239131,77
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.1000,4,9999251723,9999242765,95
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.1000,12,9999251725,9999242689,96
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.1000,202,9999251638,9999242702,95
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.2000,4,9999245325,9999239426,91
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.2000,12,9999245331,9999239174,92
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.2000,202,9999245305,9999238921,90
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.3000,4,9999245365,9999239112,83
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.3000,12,9999245299,9999239131,88
docs\inst_test\instancias\n_1000_5,500,10,15,5,0.3000,202,9999245333,9999238896,87
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.1000,4,9999251743,9999242989,87
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.1000,202,9999251638,9999242702,90
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.1000,12,9999251732,9999243190,92
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.2000,4,9998466244,9998458877,81
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.2000,12,9999245303,9999239138,85
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.2000,202,9999245303,9999239002,80
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.3000,4,9999245365,9999239112,79
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.3000,202,9999245317,9999239015,78
docs\inst_test\instancias\n_1000_5,500,10,15,10,0.3000,12,9999245331,9999239018,80
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.1000,12,9999251732,9999243190,84
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.1000,4,9999251743,9999242989,85
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.1000,202,9999251530,9999242508,84
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.2000,4,9998466244,9998458877,78
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.2000,202,9998466146,9998458846,79
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.2000,12,9997687026,9997679224,84
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.3000,4,9999245283,9999239143,78
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.3000,12,9999245299,9999239131,81
docs\inst_test\instancias\n_1000_5,500,10,15,20,0.3000,202,9999245270,9999239274,78
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.1000,4,9999251723,9999242765,100
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.1000,12,9999251725,9999242689,99
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.2000,4,9999245325,9999239426,87
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.1000,202,9999251638,9999242702,96
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.2000,12,9999245331,9999239174,88
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.2000,202,9999245305,9999238921,89
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.3000,4,9999245365,9999239112,89
docs\inst_test\instancias\n_1000_5,500,15,7,5,0.3000,12,9999245299,9999239131,85
