instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_1,30,200,1.0000,4.0000,0.3000,2.0000,120,2026,9989474305,9989473965,961
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,1.0000,50,123,9989474305,9989473965,819
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,50,123,9989474305,9989473965,539
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,0.5000,50,123,9989474305,9989473965,969
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,2.0000,120,2026,9989474305,9989473965,616
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,50,42,9989474305,9989473965,608
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,0.5000,80,123,9989474305,9989473965,956
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,1.0000,80,42,9989474305,9989473965,858
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,1.0000,120,42,9989474305,9989473965,862
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,2.0000,80,42,9989474305,9989473965,833
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,80,2026,9989474305,9989473965,580
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,2.0000,120,42,9989474305,9989473965,847
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,2.0000,80,2026,9989474305,9989473965,864
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,120,42,9989474305,9989473965,635
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,50,42,9989474305,9989473965,590
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,80,123,9989474305,9989473965,716
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.1000,2.0000,120,123,9989474305,9989473965,865
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,50,2026,9989474305,9989473965,773
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,80,2026,9989474305,9989473965,583
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,80,42,9989474305,9989473965,779
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,50,123,9989474305,9989473965,683
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,80,123,9989474305,9989473965,652
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,120,123,9989474305,9989473965,762
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,0.5000,120,2026,9989474305,9989473965,741
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,120,123,9989474305,9989473965,672
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,50,123,9989474305,9989473965,609
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,80,42,9989474305,9989473965,738
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,50,2026,9989474305,9989473965,764
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,50,42,9989474305,9989473965,677
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,80,42,9989474305,9989473965,621
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,50,2026,9989474305,9989473965,625
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,120,2026,9989474305,9989473965,706
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,80,2026,9989474305,9989473965,630
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,120,42,9989474305,9989473965,678
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,120,42,9989474305,9989473965,659
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,120,123,9989474305,9989473965,640
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,80,123,9989474305,9989473965,679
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,50,42,9989474305,9989473965,728
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,50,2026,9989474305,9989473965,712
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,80,42,9989474305,9989473965,712
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,120,2026,9989474305,9989473965,744
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,80,2026,9989474305,9989473965,628
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,120,123,9989474305,9989473965,817
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,1.0000,120,42,9989474305,9989473965,969
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,120,123,9989474305,9989473965,648
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,120,2026,9989474305,9989473965,741
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,50,2026,9989474305,9989473965,702
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,50,123,9989474305,9989473965,717
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.2000,2.0000,80,123,9989474305,9989473965,866
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,80,123,9989474305,9989473965,699
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,50,123,9989474305,9989473965,857
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,120,42,9989474305,9989473965,714
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,50,42,9989474305,9989473965,707
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,80,123,9989474305,9989473965,595
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,80,42,9989474305,9989473965,777
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,50,123,9989474305,9989473965,678
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,0.5000,80,2026,9989474305,9989473965,880
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,120,2026,9989474305,9989473965,772
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,1.0000,50,42,9989474305,9989473965,897
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,120,2026,9989474305,9989473965,629
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,80,42,9989474305,9989473965,696
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,50,123,9989474305,9989473965,800
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,80,123,9989474305,9989473965,775
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,50,123,9989474305,9989473965,670
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,50,2026,9989474305,9989473965,947
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,80,2026,9989474305,9989473965,756
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,80,42,9989474305,9989473965,926
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,50,42,9989474305,9989473965,703
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,50,2026,9989474305,9989473965,835
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,120,42,9989474305,9989473965,655
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,80,42,9989474305,9989473965,704
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,80,123,9989474305,9989473965,718
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,120,123,9989474305,9989473965,962
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,80,2026,9989474305,9989473965,1000
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,120,123,9989474305,9989473965,751
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,120,123,9989474305,9989473965,853
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,50,123,9989474305,9989473965,663
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,120,2026,9989474305,9989473965,748
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,80,2026,9989474305,9989473965,639
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,50,42,9989474305,9989473965,717
docs\inst_test\instancias\n_1000_1,30,200,1.2000,2.0000,0.3000,2.0000,120,42,9989474305,9989473965,1041
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,80,42,9989474305,9989473965,712
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,80,2026,9989474305,9989473965,856
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,50,2026,9989474305,9989473965,745
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,50,123,9989474305,9989473965,655
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,120,42,9989474305,9989473965,1011
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,50,2026,9989474305,9989473965,684
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,50,42,9989474305,9989473965,1124
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,0.5000,120,2026,9989474305,9989473965,991
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,80,123,9989474305,9989473965,597
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,50,2026,9989474305,9989473965,625
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,50,42,9989474305,9989473965,666
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,80,42,9989474305,9989473965,741
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,80,2026,9989474305,9989473965,783
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,120,123,9989474305,9989473965,795
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,80,42,9989474305,9989473965,735
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,50,123,9989474305,9989473965,754
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,50,42,9989474305,9989473965,553
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,120,42,9989474305,9989473965,761
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,120,123,9989474305,9989473965,734
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,50,123,9989474305,9989473965,551
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,120,2026,9989474305,9989473965,733
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,80,42,9989474305,9989473965,559
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,120,2026,9989474305,9989473965,1000
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,50,42,9989474305,9989473965,561
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,1.0000,50,2026,9989474305,9989473965,1268
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,50,42,9989474305,9989473965,999
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,120,123,9989474305,9989473965,694
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,80,123,9989474305,9989473965,1102
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,80,123,9989474305,9989473965,1207
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,50,2026,9989474305,9989473965,671
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,120,123,9989474305,9989473965,1259
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,120,42,9989474305,9989473965,681
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.1000,2.0000,120,42,9989474305,9989473965,1299
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,120,2026,9989474305,9989473965,680
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,50,2026,9989474305,9989473965,855
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,120,123,9989474305,9989473965,696
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,50,42,9989474305,9989473965,680
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,50,123,9989474305,9989473965,679
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,50,123,9989474305,9989473965,820
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,80,42,9989474305,9989473965,563
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,120,42,9989474305,9989473965,1269
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,80,42,9989474305,9989473965,683
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,80,2026,9989474305,9989473965,691
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,80,2026,9989474305,9989473965,809
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,0.5000,120,2026,9989474305,9989473965,1288
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,1.0000,80,2026,9989474305,9989473965,1255
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,120,123,9989474305,9989473965,706
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,80,123,9989474305,9989473965,749
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,120,2026,9989474305,9989473965,688
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,50,123,9989474305,9989473965,548
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,50,2026,9989474305,9989473965,863
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,80,42,9989474305,9989473965,560
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,120,42,9989474305,9989473965,543
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,120,2026,9989474305,9989473965,524
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,120,123,9989474305,9989473965,536
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,120,2026,9989474305,9989473965,1093
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,1.0000,120,42,9989474305,9989473965,873
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,50,123,9989474305,9989473965,867
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,80,123,9989474305,9989473965,1051
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,50,2026,9989474305,9989473965,685
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,80,123,9989474305,9989473965,679
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,120,42,9989474305,9989473965,1215
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,80,2026,9989474305,9989473965,1252
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,120,2026,9989474305,9989473965,867
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,120,123,9989474305,9989473965,881
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,120,42,9989474305,9989473965,911
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,50,42,9989474305,9989473965,887
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,80,123,9989474305,9989473965,1003
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,80,2026,9989474305,9989473965,1029
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.2000,2.0000,80,123,9989474305,9989473965,1382
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,50,42,9989474305,9989473965,1089
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,0.5000,80,42,9989474305,9989473965,1268
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,80,123,9989474305,9989473965,572
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,50,2026,9989474305,9989473965,718
docs\inst_test\instancias\n_1000_1,30,200,1.2000,3.0000,0.3000,2.0000,50,2026,9989474305,9989473965,1140
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,120,42,9989474305,9989473965,572
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,0.5000,80,2026,9989474305,9989473965,952
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,80,2026,9989474305,9989473965,742
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,80,123,9989474305,9989473965,810
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,50,42,9989474305,9989473965,726
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,120,123,9989474305,9989473965,737
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,80,42,9989474305,9989473965,868
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,50,2026,9989474305,9989473965,742
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,80,2026,9989474305,9989473965,615
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,120,2026,9989474305,9989473965,734
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,50,42,9989474305,9989473965,739
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,50,123,9989474305,9989473965,824
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,50,123,9989474305,9989473965,743
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,80,2026,9989474305,9989473965,833
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,80,42,9989474305,9989473965,853
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,50,123,9989474305,9989473965,1108
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,120,42,9989474305,9989473965,923
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,120,2026,9989474305,9989473965,891
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,120,42,9989474305,9989473965,758
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,80,42,9989474305,9989473965,622
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,1.0000,50,42,9989474305,9989473965,1150
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,80,123,9989474305,9989473965,791
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,50,123,9989474305,9989473965,678
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,120,2026,9989474305,9989473965,747
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,80,2026,9989474305,9989473965,686
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,80,42,9989474305,9989473965,882
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,50,2026,9989474305,9989473965,743
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,80,123,9989474305,9989473965,780
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,120,123,9989474305,9989473965,917
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,120,2026,9989474305,9989473965,745
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,50,123,9989474305,9989473965,747
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,50,42,9989474305,9989473965,903
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.1000,2.0000,120,123,9989474305,9989473965,1088
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,80,123,9989474305,9989473965,714
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,120,42,9989474305,9989473965,878
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,0.5000,50,2026,9989474305,9989473965,1111
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,50,123,9989474305,9989473965,699
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,80,123,9989474305,9989473965,693
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,120,42,9989474305,9989473965,682
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,80,42,9989474305,9989473965,850
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,80,2026,9989474305,9989473965,834
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,80,42,9989474305,9989473965,727
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,120,2026,9989474305,9989473965,665
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,120,42,9989474305,9989473965,849
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,120,123,9989474305,9989473965,706
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,80,123,9989474305,9989473965,626
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,1.0000,120,123,9989474305,9989473965,1060
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,120,42,9989474305,9989473965,626
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,80,2026,9989474305,9989473965,824
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,50,2026,9989474305,9989473965,1004
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,80,2026,9989474305,9989473965,679
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,120,123,9989474305,9989473965,618
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,120,42,9989474305,9989473965,587
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,50,42,9989474305,9989473965,1127
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,50,42,9989474305,9989473965,999
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,120,123,9989474305,9989473965,1119
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,50,2026,9989474305,9989473965,893
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,120,123,9989474305,9989473965,731
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.2000,2.0000,120,2026,9989474305,9989473965,1091
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,50,42,9989474305,9989473965,934
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,0.5000,50,2026,9989474305,9989473965,1088
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,80,42,9989474305,9989473965,894
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,50,123,9989474305,9989473965,962
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,1.0000,120,2026,9989474305,9989473965,885
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,50,123,9989474305,9989473965,877
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,50,42,9989474305,9989473965,884
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,0.5000,50,42,9989474305,9989473965,826
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,50,2026,9989474305,9989473965,901
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,0.5000,50,123,9989474305,9989473965,895
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,80,123,9989474305,9989473965,965
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,80,2026,9989474305,9989473965,977
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,120,2026,9989474305,9989473965,1000
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,0.5000,80,2026,9989474305,9989473965,903
docs\inst_test\instancias\n_1000_1,30,200,1.2000,4.0000,0.3000,2.0000,80,42,9989474305,9989473965,1080
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,0.5000,120,2026,9989474305,9989473965,929
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,1.0000,80,42,9989474305,9989473965,850
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,1.0000,50,42,9989474305,9989473965,904
docs\inst_test\instancias\n_1000_1,30,300,0.8000,2.0000,0.1000,0.5000,80,42,9989474305,9989473965,1073
